,review,rating
920,nu are functiile trecute in descriere  are doar lumini in spate   Nu are  difuzoare  nu are intercom  nu are multe specificate aici  Descrierea este defapt de la un alt model  www Livall com,0
921,După încasarea online a prețului produsului   așteaptă o săptămână ca să anuleze comanda  Pentru ca nu au produsul  După care te anunta ca dupa o săptămână o sa returneze banii  Țepari si ăștia,0
922,Acesta cerneala de la Canon ii ok ca și calitate  preț piperat  De ce zic asta pt minciuna pe care ei o zic ca poți tipări 6000 de coli  eu am folosit deja 3 și în total nu cred sa am vreo 6000 eu trebuia sa tipăresc după cum zic ei 18000 de coli  De aia dau recenzie de 1 pt minciuna  nu calitate,0
923,Lumina este ok insa adezivul de pe spatele benzii este inacceptabil   se dezlipeste si este de o calitate foarte proasta   de asemenea telecomanda se strica destul de repede   NU RECOMAND !,0
924,"Nu cumparati BEKO  au service de ""2 lei""   Mi s-a stricat aparatul de aer conditionat la 4 luni de la iesirea din garantie  (placa de baza unitate externa sau interna  habar nu au care)  In luna Iunie 2020 am facut comanda pe site-ul beko ro ca sa-l repare  iar acum suntem in 2 septembrie si inca nu  au reusit sa mi-l repare   Am vb cu cineva care face mentenanta pentru Arctic si mi-a confirmat harababura de la Arctic   Am trait cea mai calduroasa vara  FARA AER CONDITIONAT   MULTUMESC BEKO!",0
925,Am cumparat acest produs alaltaieri si am incercat de doua ori sa fac paine respectand intocmai reteta  fara succes  Rezultatul a fost o coca lipicioasa si necoapta  Nu luati teapa  este o rusine de produs care ar fi trebuit retras de pe piata de acesti derbedei  care sunt convins ca stiau despre ce e vorba de-l vand la promotie    mai pica cate-un prost,0
926,Salut  azi am montat pe masina playerul si dupa 20 de minute de testare sa incalzit foarte tare in partea din spate unde bagi cablurile  Nu am putut sa pun mana acolo nici 2 secunde  A mai patit cineva?,0
927,Pare un produs bun sper ca pretul ridicat sa se justifice in timp  Atentie la escrocheria 2 x diferenta  Tocmai am aflat ca persoanele juridice pot fi jecmanite  Cautati inainte sa plasati comanda si o sa ramaneti surprinsi!,0
928,Sunt foarte dezamagita  am cumpărat in data de 10 08 un multicooker la prețul de 366 lei si astăzi(13 08) cand am vrut sa merg sa mai cumpăr unul(pentru mama)  am constatat ca este mai scump cu 100 de lei in condițiile in care a început black friday   M-ati pierdut ca si client ma gândesc sa îl returnez si pe al meu! O zi minunata!,0
929,Jocul are un bug absolut groaznic  E foarte posibil ca in timpul jocului  personajul sa ramana blocat   fara cale de scapare  si singura solutie e sa reincepi tot capitolul de la zero! Nu recomand sub nici o forma! Spun asta din proprie experienta  E o problema generala la acest joc  puteti verifica si pe net,0
930,Foarte scump  Un cablu similar este 10 lei,0
931,am avut castile astea de 10 luni iar acum cateva zile ma jucam rocket league cu prieteni si dintr-o data imi da eroare calculatorul spunand ca nu recunoaste usb-ul  prima oara am crezut ca era problema de la calculator dar dupa am incercat sa le conectez la ps4 si nu functionau! nu recomand daca sunteti tipul de persoana care se enerveaza rapid,0
932,Nu functioneaza butoanele CH+ si CH-  adica cele cu care treci de la un canal la canalul urmator sau la canalul anterior,0
933,"Achizitionat de la resigilate din dorinta de a schimba actualul Xbox One X pentru a ma bucura pe deplin de 4kul lui Assassin's Creed Origins care are suport XBOX One X Enhanced   Surpriza: pe un LG UHD 4K 65"" acelasi joc rulat pe S si pe X arata identic  nu am vazut sa sacadeze si chiar daca o avea pe X 60 frameuri ochiul nu le sesizeaza   Morala: mult marketing pentru un pret dublu nejustificat  a fost returnat",0
934,Total dezamagiti de Lenovo  Pro: Aspect placut  modern  ecran si sunet bun  Contra : Bateria este sub orice critica  se descarca rapid  Tableta se misca foarte incet online  sacadeaza in Facebook si TikTok  se blocheaza in instalare aplicatii  Semnal Wi-FI oscileaza ca putere  Noi nu am putut-o utiliza pentru scoala online  pentru care a fost achizitionata  Am dat-o retur  si am luat un T515 care o surclaseaza in toate privintele,0
935,este un set de care eu nu sunt multumit il am de 1 an si la 1 luna nu mai mergea mausul de loc iar tastatura se blocheaza si scot mereu bateria,0
936,Buna ziua  am achizionat acest model de tv  sunt f dezamagit  imaginea e f neclara si trepideaza la fiecare miscare si se imprastie  l-am returnat si am cerut altul  poate am noroc sa fie bun,0
937,Am cumparat acest produs dintr un magazin  Altex  insa am ramas profund dezamagita de cat de putin tine bateria Peste noapte se descarca mai mult decat cand l as avea ziua la mana avand in vedere faptul ca am deconectat telefonul si internetul  Ca functionalitate merge bine,0
938,Nu recomand la nimeni  daca vedeti ca este in stoc nici nu ganditi de acumpara  este foarte rau Fortnite-ul merge la 40FPS la Low Setting  e foarte cald dupa 10 minute  si pretul este foarte rau a venit cu zgariaturi mari daca citit comentariul acesta si il vreti sa cumpareti mai bine ni cumparati pentru nu merita nici un bani,0
939,este praf la transfer nu recomand  ,0
940,Merg cu viteza maxima 12 mb pe secundă si scade la 0 mb pe secundă se copie foarte greu pe ele eu cred ca cei ce scriu ca s bune nu fac decât să te ducă în eroare luati altceva   nu recomand acest model,0
941,La partea de alb negru e  ok la color insa scoate niste dungi oribile si cand am incercat sa printez pe hartie foto a scos hartia zgariata  nu recomand,0
942,Preia comenzi foarte greu  nu recomand!!,0
943,Nu oferă nimic special si costa extrem de mult   este doar o bucată de silicon   pot gasi in alte magazine huse foarte ieftine care sunt din acelasi material   poate chiar huse mult mai rezistente si mai bune la banii ăștia  Un om sărac ar spune că nu suntem sănătoși dand 240 de lei pe un cauciuc   De banii ăia iti mai iei drq un telefon   Nu recomand la nimeni  am gasit huse pentru se 2 mult mai ieftine si mai bune,0
944,Foarte slab  presiunea este foarte foarte mica nu se poate face nimic cu el   decat daca calculatorul este necuratat de ani de zile si e perdea de praf   in rest nu ai ce sa faci cu el nu sufla deloc pana la urma tot la perie am ramas :\    Presiune slaba  se raceste foarte repede in aprox 40 50 secunde nu mai poti sa tii mana pe el (folosind apasari scurte nu tinut apasat prelungit)  Chinesse :\ nu merita decat 6 7 lei,0
945,   pana si Iphone daca producea un cablu similar nu avea un asemenea pret felicitari chiar sunteti 'ieftini',0
946,Nu au putere  f slabe ca putere undeva la jumatatea unui bec clasic  cica sunt by Osram  Dezamagitor,0
947,Cablul are transfer de 5 gb pe secunda scrie și pe cutie  Nu de 18 așa cum susține anunțul  Cablul nu merge 4K in 60 de hz,0
948,Dupa o perioada scurta de utilizare incepe sa se incalzeasca foarte tare si devine nefunctional atat pe partea de placa de retea cat si USB-urile  Nu recomand,0
949,Nu merita nici macar 50 bani   il conectez in PC   lumineaza si atat   Nu il recomand nimanui,0
950,Dupa 4-5 luni utilizare l-am trimis la garantie  probleme scroll ,0
951,Se aud prost! Pune mana  fa bani și ia unele mai s c umpe ca astea îs mortzania! Nu recomand! În incomode! Și plastic necalitativ!,0
952,Am achizitionat acest cooler la recomandarea unui prieten care lucreaza la altex   Dupa 2 saptamani mi s-a blocat coolerul si luminile sunt pornite insa ventilatoarele nu merg   De asemenea am monitorizat temperatura procesorului si am observat performanta proasta a cooler-ului   nu era deloc mai bine cu el   ba chiar mai  rau caci trage-a foarte mult praf   Pe scurt   nu cumpara acest cooler   caci va fii mult mai rau cu el ,0
953,am cumparat acest cuptor acum 2 luni  din pacate cel pe care l-am achizitionat avea o problema la usa   nu se inchidea etans si toata caldura iesea pe lateralele usii  am sunat la service si baietii au venit sa i-l ia fara nici un fel de problema  acest lucru am vrut sa punctez   eu am incredere in produsele grundig  astept din nou oferta la care am achizitionat cuptorul pt a-l cumpara din nou,0
954,Un adaptor foarte prost  dupa cca  4-5 luni de utilizare nu mai vede retelele 5Ghz  Dacă ați apucat sa-l achizitionati pastrati bonul fiscal pentru garantie ;),0
955,Functioneaza  dar nu conform specificatiilor     -are semnal slab  -viteza scazuta chiar si prin cablu  -peste un perete de caramida de aprox  10cm semnalul moare aproape total  viteza de descarcare nu mai mult de 10 Mbps     NU RECOMAND! incercati un router TP-Link cu pretul asemanator!,0
956,Nu recomand! Merg extrem de greu tastele R  T  D  G  H  C  V  N  Si cand spun extrem de greu ma refer la faptul ca trebuie dat cu putere ca sa functioneze    Ca sa nu mai spun ca pe site produsul are un pret redus  iar in magazin am cumparat-o la pret intreg  desi daca o rezervi online (chiar pe loc de pe telefon dupa cum spun baietii din magazin)  o poti cumpara la reducere  Logica cocosului    Nu recomand nici tastatura si nici magazinul,0
957,Are puncte ca pret dar calitativ e slaba  puteau sa puna un senzor mai serios care sa dea rezultate  Slaba  pixeleaza atunci cand lumina e crescuta  Cred ca o sa il montez ca dash cam,0
958,Dețin telefonul de 4 luni  dpdv hardware și constructie e ireproșabil  camera e fantastică dar telefonul e aproape inutilizabil fără serviciile google  Dacă la început mai mergeau  dupa update-uri multe aplicații NU mai funcționează  Din păcate voi renunța la el,0
959,NU apare nicaieri daca este display sau nondisplay  Am cautat pe internet si am aflat ca este nondisplay  Oricine se poate gandi ca  la banii astia  este display   Nu va pacaliti!,0
960,Vintage si atat! Produsul a venit defect  apa curge din boiler pe la toate incheieturile  cafea nu se poate face  urme de zat in filtre  asta ar fi fost ultima problema! Am facut cerere de retur  inca astept! Ambalajul si produsul sunt intacte  nu prezinta urme ale unor socuri mecanice,0
961,Este foarte slab se deconectează ori nu vede nici o retea daca mai ai un perete intre el si router mai bine te imperativele router tot tenda dual band nu merita mai mult de 25 lei,0
962,Cel mai proasta alegere calitate-pret  pe piata in acest moment se gasesc alte modele mai bune la acelasi pret,0
963,De ce ati face 1% reducere la un telefon vechi     ar trebuii sa le scoateti la vanzare cu cel putin 50% e o generatie prea veche,0
964,O prostie   Nu citește toate formatele de melodi,0
965,Niste casti bune  dar foarte proaste pt gaming     in fiecare joc pe care l am jucat sunetul se aude infundat     si plus ca aceste casti nu au driver    ,0
966,Căștile sunt bune  se aud bine  bass-ul este acceptabil  iar microfonul nu l-am testat   Marea mea problema cu ele este datorata firelor care s-au intrerupt de 2 ori in cateva luni  Prima data la intrarea in casti  iar apoi la butonul de volum   In principiu  au fost bani aruncati degeaba,0
967,Nu este asa bun cum spun unii   Dupa o saptamana analogul o lua razna in stanga fara sa ii fac nimic,0
968,Si acuma spun ca este 85 și la reducere!!!! firme de rahat!!!! Nu va este ma rușine sa mințiți oameni în halul asta???????,0
969,Eu am o parere relativ buna despre produsele Xiaomi  dar asta m-a dezamagit     Pro: - se instaleaza singura        - unghi larg de filmare        - poate fi pusa pe un trepied  Contra: - calitatea slaba a imaginii             - obturatorul camerei nu se inchide complet             - sistemul de prindere nu prea de incredere,0
970,Am cumpărat acest telefon care are specificatii foarte buna  insa in ziua cand l-am primit de la curier am aflat de pe alt site ca vine fara aplicațiile Google    Mare dezamăgire  mai ales ca pe site-ul mediagalaxy nu se preciza nimic in acest sens  desi e un detaliu important pt multă lume  A fost un detaliu determinant si pt mine  de aceea l-am si returnat în aceeași zi!,0
971,Probabil si cel mai ieftin tv e mai ok decat acest allview  de la prima pornire a avut probleme  nu se conecteaza la internet  se blocheaza foarte des   Cei de la allview desi i-am contactat in vederea rezolvarii problemei cu acest tv  nici gand sa raspunda    tipic unei firme romanesti,0
972,"Cea mai de cct baterie existentă  nu știut și nu sunt sigur dacă are alea 20000mah dar telefonul meu S10 plus se încarcă în 5 ore și 30 de minute  butonul de pornire parcă este lipit cu dublu adeziv  Vine la pachet cu un cablu de ""2 cm"" și plus la asta se încarcă însăși bateria în vreo 10 ore  Deci nu recomand   Mai bine de la Xioami  aia de 10000 care le are sigur  si are si prețul de 70 de lei  Mulțumesc anticipat pentru Altex Cluj care nu a vrut să acepte returul!",0
973,In 2 saptamani de la cumparare am avut de 3 ori cand l am deschis pribleme cu imaginea  i am facut returul ,0
974,Cum sa nu specifici nicaieri ca aceasta cafetiera vine FARA filtru pentru cafea? E ca si cum ti-ai lua papuci sport FARA sireturi,0
975,Nu recomand acest produs  il voi returna  Mouse-ul ramane blocat si nu aluneca deloc pe suprafata padului  Am un Logitech MX Master 3 si merge mai bine in pat decat merge pe acest pad  Nu stiu daca acest produs a fost vreodata testat de producator sau scos direct la vanzare  Este fabricat dintr-un material de plastic interesant si calitativ  dar mouse-ul scartaie si nu aluneca,0
976,Foarte  foarte DEZAMAGIT ! Isi pirde semnalul repede ssi se aude cu intreruperi NU MERITA nici daca ar fi mai ieftin,0
977,0 stele  Am cumparat aseara din media galaxy baneasa shoping acest trepied si dupa 2 ore ma uit pe internet pe site-ul hama romania si imi dau seama ca-i lipseste placuta zisa ai accesoriu trepied de care se prinde dslr-ul,0
978,Am comandat acest tv in urma cu o săptămâna  de 6 zile este in depozitul celor de la Cargus pe motivul ca este prea mare și nu au cu ce sa îl transporte  Sper sa-l primesc luni dacă nu îl dau retur,0
979,fffffffffffffff prosttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt,0
980,Acest dispozitiv este un produs foarte slab  Dupa aproximativ 1 an si 6 luni am avut numai probleme :   -Nu mai funcioneaza becul    -Porneste singur    -Daca functioneaza mai mult de 3 minute   nu mai porneste decat dupa ce se raceste    Am trimis produsul la reprezentanta si desi era garantia valabila acestia mi-au trimis cuprorul inapoi motivand ca seria este stearsa si nu il pot repara    NU RECOMAND !!!,0
981,Am acelasi tip dar 8k  Am acest tv de 3 luni din care de o luna jumatate sunt mintit sistematic de cei de laSamsung Romania si tv -ul nu afost remediatsi se refuza inlocuirea lui,0
982,Deci castile sun foarte ok nu am sa zic pana m-am gandit sa fac o  Proba la microfon si mare surpriza   se auzea foarte prost un zgomot foarte puternic un bazait mai bine spus care acopera vocea     ,0
983,Am primit produsul  iar ziua a 2 zile le-am returnat   produsul a fost RESIGILAT,0
